unique_id,dataset_index,task_number,eraser_size,remaining_mask,points,user_id,actual_MNIST_label,submitted_MNIST_label,task_duration
4170,4397,5,25,55,51,629,5,6,12670
4171,4398,6,40,47,45,629,2,2,9288
4172,4396,1,5,89,75,630,7,7,35418
4173,4399,7,50,33,31,629,9,9,9206
4174,4400,2,10,82,76,630,3,3,15047
4175,4402,3,16,79,75,630,6,6,13854
4176,4403,4,20,71,67,630,3,3,13078
4177,4404,5,25,73,71,630,6,6,6856
4178,4405,6,40,20,6,630,1,1,35898
4179,4406,1,5,94,88,631,4,6,16122
4180,4407,7,50,0,-16,630,1,1,41778
4181,4408,2,10,71,59,631,6,6,32523
4182,4410,3,16,66,60,631,4,4,15776
4183,4411,4,20,57,53,631,5,5,14666
4184,4412,5,25,76,72,631,1,1,10609
4185,4413,6,40,46,44,631,5,5,8470
4186,4414,7,50,50,46,631,2,2,10021
4187,4415,8,80,40,34,631,0,0,15122
4188,4416,9,100,6,4,631,5,5,9380
4189,4417,10,200,0,-2,631,4,4,8537
4190,4418,1,5,91,83,632,3,3,21999
4191,4419,2,10,80,76,632,8,8,13468
4192,4420,3,16,64,58,632,1,1,19951
4193,4421,4,20,62,50,632,7,7,34503
4194,4422,5,25,60,58,632,7,7,8978
4195,4423,6,40,54,28,632,4,4,67964
4196,4424,7,50,38,30,632,5,5,24022
4197,4425,8,80,44,42,632,9,9,7162
4198,4426,9,100,63,63,632,6,6,4729
4199,4427,10,200,0,0,632,2,2,4462
4200,4428,1,5,80,20,633,2,2,150210
4201,4429,2,10,54,18,633,3,3,94472
4202,4431,3,16,51,39,633,6,6,31657
4203,4432,4,20,50,40,633,7,7,24112
4204,4435,5,25,67,65,633,1,1,9006
4205,4436,6,40,54,52,633,4,4,9774
4206,4437,7,50,44,42,633,2,2,8367
4207,4438,8,80,20,18,633,4,4,6496
4208,4439,9,100,6,4,633,4,4,6322
4209,4440,10,200,0,-2,633,8,8,5266
4210,4441,1,5,86,36,636,1,1,129941
4211,4442,2,10,83,77,636,2,2,19390
4212,4443,3,16,73,69,636,5,5,10196
4213,4444,4,20,58,54,636,0,0,12828
4214,4445,5,25,54,48,636,1,1,16561
4215,4446,6,40,48,46,636,2,2,6591
4216,4447,7,50,45,43,636,9,9,6171
4217,4448,8,80,40,38,636,8,8,5430
4218,4449,9,100,38,38,636,3,3,3997
4219,4450,10,200,0,0,636,5,5,3482
4220,4451,1,5,94,88,637,2,2,18985
4221,4452,2,10,83,79,637,7,7,11784
4222,4453,3,16,77,75,637,0,0,6353
4223,4454,4,20,70,68,637,4,4,7597
4224,4455,5,25,68,66,637,0,0,7612
4225,4456,6,40,65,63,637,9,9,5560
4226,4457,7,50,67,65,637,2,2,5159
4227,4458,8,80,56,54,637,7,7,6050
4228,4459,9,100,0,-2,637,9,9,9896
4229,4460,10,200,0,-2,637,4,4,6395
4230,4461,1,5,80,56,638,3,3,63204
4231,4462,2,10,60,48,638,5,5,33016
4232,4463,3,16,71,67,638,6,6,11328
4233,4464,4,20,45,39,638,4,4,15973
4234,4465,5,25,53,49,638,0,0,10213
4235,4466,6,40,44,42,638,9,9,9443
4236,4467,7,50,38,36,638,1,1,7805
4237,4468,8,80,16,14,638,8,8,7805
4238,4469,9,100,6,4,638,2,2,5449
4239,4470,10,200,0,-10,638,1,1,26131
4240,4472,1,5,84,68,640,7,7,40436
4241,4473,2,10,75,67,640,4,4,21588
4242,4474,3,16,65,59,640,2,2,17884
4243,4475,4,20,43,37,640,5,5,15878
4244,4476,5,25,49,45,640,2,1,10779
4245,4477,6,40,45,43,640,6,6,6100
4246,4478,7,50,44,42,640,7,7,6545
4247,4479,8,80,24,22,640,7,7,6281
4248,4480,9,100,0,-2,640,5,5,5783
4249,4481,10,200,0,-2,640,8,8,5198
4250,4471,1,5,70,-20,639,3,3,227225
4251,4482,2,10,38,6,639,8,8,84295
4252,4483,3,16,33,13,639,9,9,50197
4253,4484,4,20,16,-8,639,1,1,61714
4254,4485,5,25,7,-11,639,0,0,49483
4255,4486,6,40,0,-10,639,1,1,28803
4256,4487,7,50,13,5,639,1,1,22021
4257,4488,8,80,0,-4,639,0,0,14411
4258,4489,9,100,0,-6,639,2,2,17299
4259,4490,10,200,0,-4,639,3,3,11132
4260,4491,1,5,90,86,641,3,3,13921
4261,4492,2,10,83,81,641,1,1,7325
4262,4493,3,16,79,79,641,4,4,4492
4263,4494,4,20,74,74,641,4,4,4613
4264,4495,5,25,59,59,641,5,5,4312
4265,4496,6,40,46,46,641,0,0,3539
4266,4497,7,50,41,41,641,6,6,4366
4267,4498,8,80,56,56,641,4,4,3937
4268,4499,9,100,19,19,641,7,7,4845
4269,4500,10,200,0,0,641,0,0,2681
4270,4501,1,5,76,48,642,8,8,73773
4271,4502,2,10,50,22,642,1,2,72185
4272,4503,3,16,57,47,642,9,9,28712
4273,4504,4,20,61,55,642,1,1,16715
4274,4505,5,25,53,47,642,0,0,16269
4275,4506,6,40,40,32,642,3,3,20163
4276,4507,7,50,20,16,642,1,1,14055
4277,4509,8,80,24,20,642,2,2,12150
4278,4510,9,100,38,36,642,3,3,8930
4279,4508,1,5,91,79,643,3,3,29941
4280,4512,2,10,76,66,643,3,3,27841
4281,4513,3,16,68,60,643,4,4,24765
4282,4514,4,20,75,71,643,2,2,14424
4283,4515,5,25,63,59,643,5,5,14651
4284,4516,6,40,56,52,643,7,7,10867
4285,4517,7,50,56,54,643,6,6,9344
4286,4518,8,80,28,26,643,2,2,6958
4287,4519,9,100,19,17,643,7,7,9473
4288,4520,10,200,0,-2,643,6,6,7058
4289,4521,1,5,96,86,644,8,8,25837
4290,4522,2,10,95,91,644,4,9,10407
4291,4523,3,16,90,88,644,9,9,8487
4292,4524,4,20,83,79,644,1,1,10755
4293,4525,5,25,83,81,644,8,9,7190
4294,4526,6,40,55,51,644,6,6,11237
4295,4527,7,50,28,24,644,0,0,10996
4296,4528,8,80,28,26,644,7,7,8748
4297,4529,9,100,0,-2,644,5,6,7798
4298,4530,10,200,0,-2,644,7,7,8925
4299,4531,1,5,90,80,645,6,6,27135
4300,4532,2,10,88,84,645,0,0,12917
4301,4533,3,16,79,73,645,6,6,15493
4302,4534,4,20,84,80,645,1,1,10453
4303,4535,5,25,70,66,645,0,0,12365
4304,4536,6,40,81,79,645,6,6,5922
4305,4537,7,50,75,73,645,8,8,7236
4306,4538,8,80,68,68,645,4,4,4574
4307,4539,9,100,63,61,645,0,0,7389
4308,4540,10,200,25,23,645,4,4,5206
4309,4545,1,5,84,68,650,7,7,43708
4310,4546,2,10,84,76,650,6,6,22009
4311,4547,3,16,74,70,650,9,9,12755
4312,4544,1,5,83,41,649,9,9,105934
4313,4548,4,20,64,58,650,7,7,15006
4314,4550,5,25,67,63,650,2,2,11239
4315,4549,2,10,77,69,649,4,4,23576
4316,4551,6,40,48,40,650,7,7,19934
4317,4552,3,16,71,63,649,3,3,22618
4318,4553,7,50,0,-16,650,1,0,41014
4319,4555,8,80,64,62,650,9,9,5687
4320,4554,4,20,47,31,649,1,1,42113
4321,4556,9,100,50,42,650,0,0,20796
4322,4557,5,25,59,53,649,1,1,16555
4323,4558,10,200,50,46,650,5,6,10499
4324,4559,6,40,52,50,649,7,7,9723
4325,4560,7,50,70,68,649,6,6,7271
4326,4561,8,80,48,46,649,1,1,8296
4327,4562,9,100,25,9,649,5,5,43733
4328,4564,10,200,0,0,649,4,4,4332
4329,4563,1,5,72,-4,651,0,0,190173
4330,4565,2,10,64,24,651,0,0,101439
4331,4566,3,16,61,47,651,1,1,35614
4332,4567,4,20,63,57,651,4,4,19186
4333,4568,5,25,71,67,651,9,9,12917
4334,4569,6,40,53,49,651,1,1,10607
4335,4570,7,50,64,62,651,3,3,5572
4336,4571,8,80,20,18,651,7,7,5654
4337,4572,9,100,50,50,651,6,6,3357
4338,4573,10,200,0,-2,651,5,5,9105
4339,4574,1,5,76,48,652,2,2,74480
4340,4575,2,10,82,76,652,7,7,19334
4341,4576,3,16,55,45,652,2,2,25032
4342,4578,4,20,63,57,652,8,8,16120
4343,4579,5,25,60,56,652,3,3,10887
4344,4580,6,40,40,38,652,8,8,7896
4345,4581,7,50,64,62,652,3,3,6226
4346,4577,1,5,100,78,653,1,1,57961
4347,4582,8,80,76,74,652,8,8,4746
4348,4584,9,100,50,48,652,3,3,6721
4349,4583,2,10,79,73,653,3,8,19469
4350,4585,10,200,0,-2,652,1,1,8372
4351,4586,3,16,67,61,653,6,6,17437
4352,4587,4,20,69,39,653,6,6,79417
4353,4588,5,25,59,55,653,0,0,14238
4354,4589,6,40,62,60,653,9,9,5752
4355,4590,7,50,36,34,653,5,5,5864
4356,4591,8,80,52,50,653,7,7,4977
4357,4592,9,100,50,48,653,7,7,5018
4358,4593,10,200,0,0,653,4,4,2799
4359,4594,1,5,90,74,654,9,9,43249
4360,4595,2,10,81,73,654,3,3,24584
4361,4596,3,16,77,59,654,5,5,49079
4362,4598,4,20,83,73,654,8,8,26462
4363,4597,1,5,83,63,655,0,0,54143
4364,4599,5,25,80,72,654,2,2,23876
4365,4600,2,10,76,68,655,5,5,22627
4366,4602,3,16,78,74,655,1,1,13850
4367,4603,4,20,67,63,655,2,2,10917
4368,4600,6,40,72,50,654,5,5,54970
4369,4604,5,25,70,66,655,7,7,9840
4370,4606,6,40,63,59,655,9,9,11554
4371,4607,7,50,50,48,655,0,0,7929
4372,4605,7,50,78,62,654,6,6,43535
4373,4608,8,80,52,50,655,0,0,8677
4374,4609,8,80,76,74,654,8,8,8000
4375,4610,9,100,19,17,655,2,2,6538
4376,4611,9,100,63,61,654,9,9,7482
4377,4612,10,200,0,-2,655,6,6,6055
4378,4613,10,200,0,-8,654,4,4,21836
4379,4614,1,5,81,63,656,5,5,45728
4380,4615,2,10,86,84,656,3,3,9682
4381,4616,3,16,76,74,656,4,4,7329
4382,4617,4,20,74,70,656,5,5,14227
4383,4618,5,25,62,60,656,7,7,7924
4384,4619,6,40,85,85,656,4,4,3965
4385,4620,7,50,64,62,656,6,6,6924
4386,4621,8,80,80,80,656,8,8,3730
4387,4622,9,100,81,81,656,5,5,3793
4388,4624,10,200,0,0,656,0,0,3539
4389,4622,1,5,99,77,657,5,6,59279
4390,4626,1,5,86,76,658,4,4,26177
4391,4627,2,10,84,80,658,9,9,12980
4392,4628,3,16,80,78,658,3,3,7903
4393,4629,4,20,68,66,658,0,0,7655
4394,4630,5,25,70,70,658,9,9,4679
4395,4631,6,40,48,46,658,6,6,5110
4396,4632,7,50,45,43,658,3,3,5038
4397,4633,8,80,32,32,658,4,4,4600
4398,4634,9,100,69,67,658,8,8,5732
4399,4635,10,200,50,50,658,6,6,4486
4400,4636,1,5,94,82,659,4,9,30581
4401,4637,2,10,73,61,659,8,8,31107
4402,4638,3,16,79,73,659,3,7,15761
4403,4639,4,20,84,82,659,1,1,7921
4404,4640,5,25,75,73,659,6,6,5956
4405,4641,6,40,63,61,659,4,4,5175
4406,4642,7,50,56,52,659,0,0,11964
4407,4643,8,80,64,64,659,7,7,3475
4408,4644,9,100,50,48,659,1,1,7633
4409,4645,10,200,0,0,659,5,5,2931
4410,4646,1,5,83,51,660,2,2,82320
4411,4647,2,10,78,68,660,7,7,27724
4412,4648,3,16,67,59,660,2,2,22250
4413,4649,4,20,73,65,660,2,2,20805
4414,4650,5,25,84,80,660,2,2,11489
4415,4651,6,40,74,72,660,2,3,8749
4416,4652,7,50,59,55,660,8,8,12193
4417,4653,8,80,72,70,660,0,0,9158
4418,4654,9,100,56,52,660,1,1,12576
4419,4656,10,200,0,-6,660,0,0,16583
4420,4658,1,5,94,74,663,3,3,51439
4421,4660,2,10,87,79,663,6,6,22751
4422,4661,3,16,76,70,663,7,7,15311
4423,4662,4,20,64,56,663,2,2,24362
4424,4659,1,5,90,60,664,7,7,78799
4425,4663,5,25,52,44,663,9,9,22962
4426,4665,6,40,63,61,663,5,5,8638
4427,4666,7,50,45,43,663,5,5,8758
4428,4667,8,80,52,50,663,9,9,6367
4429,4668,9,100,44,42,663,9,9,5589
4430,4664,2,10,73,55,664,2,2,46620
4431,4669,10,200,0,-2,663,8,8,6190
4432,4670,3,16,67,61,664,5,5,15742
4433,4671,4,20,54,48,664,9,9,18035
4434,4672,5,25,33,25,664,7,7,21580
4435,4673,6,40,30,26,664,6,6,13986
4436,4674,7,50,25,23,664,3,3,9380
4437,4675,8,80,4,2,664,8,8,8422
4438,4676,9,100,0,-8,664,1,7,21043
4439,4677,10,200,0,-2,664,8,8,5588
4440,4678,1,5,84,68,665,9,9,43219
4441,4679,2,10,78,72,665,2,3,16039
4442,4680,3,16,60,54,665,7,7,17309
4443,4681,4,20,70,68,665,3,3,7523
4444,4682,5,25,47,45,665,0,0,8524
4445,4683,6,40,72,72,665,6,6,4726
4446,4684,7,50,78,78,665,8,8,3655
4447,4685,8,80,48,46,665,1,1,7961
4448,4686,9,100,25,25,665,0,0,4385
4449,4687,10,200,0,0,665,2,2,3745
4450,4688,1,5,88,68,666,0,0,53564
4451,4689,2,10,88,80,666,9,9,22402
4452,4690,3,16,78,66,666,9,9,32303
4453,4691,4,20,86,78,666,8,3,19975
4454,4692,5,25,82,76,666,8,8,14805
4455,4693,6,40,72,68,666,9,9,10004
4456,4694,7,50,56,50,666,3,3,16609
4457,4695,8,80,68,66,666,5,5,9422
4458,4696,9,100,56,54,666,1,1,5142
4459,4697,10,200,50,48,666,2,2,6615
4460,4701,1,5,84,68,670,2,2,41965
4461,4702,2,10,84,80,670,6,6,12888
4462,4703,3,16,76,72,670,4,4,12566
4463,4704,4,20,77,75,670,5,5,6706
4464,4705,5,25,81,79,670,8,8,5019
4465,4706,6,40,75,75,670,2,2,4798
4466,4707,7,50,80,78,670,4,4,4852
4467,4708,8,80,64,62,670,1,1,5615
4468,4709,9,100,69,67,670,6,6,5801
4469,4710,10,200,50,50,670,1,1,4273
4470,4712,1,5,84,54,672,6,6,76776
4471,4713,2,10,77,69,672,0,0,20443
4472,4714,3,16,62,56,672,2,2,19743
4473,4715,4,20,47,41,672,1,1,17138
4474,4716,5,25,31,25,672,2,2,19483
4475,4717,6,40,37,35,672,2,2,9686
4476,4718,7,50,53,51,672,0,0,9689
4477,4719,8,80,28,26,672,3,3,7177
4478,4720,9,100,0,-4,672,9,9,11306
4479,4721,10,200,0,-2,672,4,4,5160
4480,4722,1,5,75,45,673,2,2,75570
4481,4723,2,10,81,77,673,5,5,14843
4482,4724,3,16,78,76,673,6,6,9689
4483,4725,4,20,67,63,673,7,7,10777
4484,4726,5,25,80,76,673,7,7,11084
4485,4727,6,40,54,52,673,8,8,6469
4486,4728,7,50,55,55,673,5,5,4188
4487,4729,8,80,32,30,673,0,3,7343
4488,4730,9,100,50,48,673,4,4,6136
4489,4731,10,200,0,0,673,1,1,2704
4490,4732,1,5,92,84,674,6,6,21981
4491,4733,2,10,70,62,674,2,2,24114
4492,4734,3,16,82,80,674,7,7,9773
4493,4735,4,20,80,78,674,3,3,5612
4494,4736,5,25,61,57,674,3,3,10501
4495,4737,6,40,78,72,674,4,4,18341
4496,4738,7,50,45,39,674,0,0,15636
4497,4739,8,80,76,74,674,5,5,6801
4498,4740,9,100,63,61,674,3,3,7927
4499,4741,10,200,0,-2,674,6,6,8558
4500,4742,1,5,88,74,675,3,3,35773
4501,4743,2,10,71,59,675,7,7,31320
4502,4744,3,16,66,54,675,0,0,32392
4503,4745,4,20,87,83,675,8,8,13287
4504,4746,5,25,76,74,675,4,4,9161
4505,4747,6,40,69,65,675,9,9,10865
4506,4748,7,50,59,55,675,0,0,14064
4507,4749,8,80,28,26,675,0,0,8178
4508,4750,9,100,63,61,675,1,1,7566
4509,4751,10,200,0,-2,675,1,1,5652
4510,4753,1,5,91,-15,677,2,2,266613
4511,4754,2,10,85,43,677,9,7,106133
4512,4755,3,16,83,47,677,3,3,94169
4513,4756,4,20,81,61,677,0,0,50399
4514,4757,5,25,70,50,677,4,4,50264
4515,4758,6,40,65,57,677,4,4,24697
4516,4759,7,50,59,43,677,7,1,43886
4517,4760,8,80,36,32,677,5,6,13082
4518,4761,9,100,44,42,677,8,8,8601
4519,4762,10,200,0,-4,677,3,3,10524
4520,4763,1,5,90,70,678,1,1,51242
4521,4764,2,10,80,68,678,1,1,31370
4522,4765,3,16,37,11,678,6,4,68258
4523,4767,4,20,44,36,678,8,8,21741
4524,4768,5,25,50,42,678,4,4,21027
4525,4769,6,40,33,29,678,9,9,13574
4526,4770,7,50,39,31,678,6,6,20235
4527,4771,8,80,24,20,678,9,9,11392
4528,4772,9,100,13,11,678,1,1,7272
4529,4773,10,200,0,-2,678,0,0,8773
4530,4766,1,5,83,11,679,1,1,180368
4531,4774,2,10,81,49,679,7,7,82446
4532,4775,3,16,67,57,679,1,1,25893
4533,4776,4,20,70,62,679,0,0,20895
4534,4777,5,25,57,53,679,2,2,14825
4535,4778,6,40,48,46,679,6,6,6674
4536,4779,7,50,52,50,679,4,4,6192
4537,4780,8,80,28,26,679,4,4,6030
4538,4781,9,100,25,23,679,4,4,6324
4539,4782,10,200,0,-4,679,4,4,10454
4540,4783,1,5,90,82,680,3,3,20664
4541,4784,2,10,74,68,680,7,7,18481
4542,4785,3,16,61,57,680,7,7,14190
4543,4786,4,20,73,71,680,5,5,7821
4544,4787,5,25,73,69,680,4,4,10455
4545,4788,6,40,46,44,680,9,9,5968
4546,4789,7,50,61,61,680,4,4,4297
4547,4790,8,80,32,30,680,1,1,4793
4548,4791,9,100,44,44,680,4,4,3684
4549,4792,10,200,0,0,680,3,3,3923
4550,4793,1,5,81,61,681,0,0,53872
4551,4794,2,10,71,57,681,7,7,35269
4552,4795,3,16,57,49,681,3,3,24273
4553,4796,4,20,51,41,681,4,4,28397
4554,4797,5,25,46,40,681,8,8,17638
4555,4798,6,40,44,40,681,4,4,12581
4556,4799,7,50,53,47,681,7,7,15551
4557,4800,8,80,60,58,681,6,6,8965
4558,4801,9,100,56,50,681,5,5,15965
4559,4802,10,200,0,-2,681,4,4,9890
4560,4803,1,5,99,87,682,8,8,30240
4561,4804,2,10,77,63,682,0,0,37347
4562,4805,3,16,69,61,682,2,2,21081
4563,4806,4,20,65,57,682,7,7,22065
4564,4807,5,25,77,73,682,1,1,11949
4565,4808,6,40,71,69,682,3,3,9280
4566,4810,7,50,61,59,682,1,1,8762
4567,4811,8,80,64,62,682,9,9,8855
4568,4812,9,100,56,54,682,4,4,7788
4569,4813,10,200,0,-2,682,1,1,7012
4570,4809,1,5,81,21,683,7,7,152670
4571,4814,2,10,86,80,683,8,8,15633
4572,4815,3,16,74,70,683,1,1,11929
4573,4816,4,20,77,75,683,9,9,9525
4574,4817,5,25,72,70,683,6,6,7965
4575,4818,6,40,67,65,683,6,6,6456
4576,4819,7,50,56,52,683,2,2,10310
4577,4820,8,80,52,50,683,5,5,8955
4578,4821,9,100,50,48,683,1,1,6701
4579,4822,10,200,0,-4,683,4,4,10346
4580,4824,1,5,87,75,685,9,9,30751
4581,4825,2,10,80,72,685,8,8,24406
4582,4826,3,16,68,64,685,9,9,14009
4583,4827,4,20,56,48,685,6,6,22943
4584,4828,5,25,71,69,685,6,6,8588
4585,4829,6,40,58,56,685,4,4,7963
4586,4830,7,50,72,68,685,9,9,11137
4587,4831,8,80,52,50,685,9,9,7122
4588,4832,9,100,56,54,685,7,7,4905
4589,4833,10,200,50,50,685,4,4,4103
4590,4834,1,5,86,58,686,8,8,70869
4591,4835,2,10,62,44,686,2,2,46821
4592,4836,3,16,72,68,686,3,3,12528
4593,4837,4,20,50,46,686,4,4,12950
4594,4838,5,25,55,51,686,4,4,11709
4595,4839,6,40,50,48,686,4,4,8355
4596,4840,7,50,20,18,686,7,7,8802
4597,4841,8,80,0,-16,686,6,6,42061
4598,4842,9,100,31,29,686,7,7,7853
4599,4843,10,200,0,0,686,2,2,3262
4600,4845,1,5,85,71,688,5,5,37971
4601,4846,2,10,68,56,688,2,7,34491
4602,4847,3,16,73,69,688,5,5,13613
4603,4848,4,20,82,80,688,8,8,6964
4604,4849,5,25,64,62,688,0,0,9234
4605,4850,6,40,44,42,688,3,3,8536
4606,4851,7,50,56,52,688,2,2,13763
4607,4852,8,80,52,50,688,0,0,4793
4608,4853,9,100,63,63,688,8,8,4142
4609,4854,10,200,0,0,688,0,0,3920
4610,4855,1,5,76,40,689,0,0,92593
4611,4856,2,10,52,26,689,2,2,65752
4612,4857,3,16,32,6,689,6,9,68724
4613,4858,4,20,58,50,689,7,7,22730
4614,4859,5,25,63,55,689,8,8,21792
4615,4860,6,40,40,32,689,8,8,20478
4616,4861,7,50,44,42,689,1,1,9362
4617,4862,8,80,20,10,689,8,8,25028
4618,4863,9,100,0,-2,689,7,7,8229
4619,4864,10,200,0,-2,689,3,3,5527
4620,4865,1,5,100,92,690,1,0,22495
4621,4867,1,5,99,91,691,6,6,23552
4622,4868,2,10,94,90,691,3,3,11438
4623,4869,3,16,87,81,691,7,7,17719
4624,4870,4,20,90,84,691,0,0,15421
4625,4871,5,25,82,80,691,6,6,9225
4626,4872,6,40,86,84,691,1,1,8915
4627,4873,7,50,83,81,691,8,8,6403
4628,4875,8,80,56,54,691,7,7,9592
4629,4876,9,100,75,73,691,7,7,7795
4630,4877,10,200,50,50,691,4,4,4483
4631,4878,1,5,94,80,692,3,4,38267
4632,4879,2,10,93,85,692,9,4,19943
4633,4880,3,16,76,30,692,2,6,115216
4634,4882,4,20,74,60,692,6,6,36426
4635,4883,5,25,84,78,692,3,3,17263
4636,4884,6,40,86,84,692,1,1,9002
4637,4885,7,50,75,69,692,5,5,17431
4638,4886,8,80,68,66,692,6,6,7834
4639,4887,9,100,75,73,692,8,8,5502
4640,4888,10,200,25,23,692,7,0,8182
4641,4889,1,5,81,53,694,0,0,74311
4642,4890,2,10,72,58,694,4,4,37040
4643,4891,3,16,68,60,694,3,3,20463
4644,4892,4,20,54,44,694,0,0,24999
4645,4893,5,25,40,30,694,7,7,29531
4646,4894,6,40,44,38,694,9,9,16655
4647,4895,7,50,42,38,694,9,9,13085
4648,4896,8,80,32,28,694,4,4,11051
4649,4897,9,100,19,17,694,7,7,8605
4650,4898,10,200,0,0,694,3,3,4551
4651,4899,1,5,88,72,695,7,7,43357
4652,4900,2,10,79,71,695,1,1,20566
4653,4901,3,16,68,66,695,9,9,9018
4654,4902,4,20,63,59,695,9,9,12944
4655,4903,5,25,54,52,695,1,1,9757
4656,4904,6,40,40,38,695,7,7,6918
4657,4905,7,50,20,16,695,6,6,12480
4658,4906,8,80,28,28,695,0,0,4293
4659,4907,9,100,13,13,695,7,7,3275
4660,4908,10,200,0,-2,695,5,5,5871
4661,4910,1,5,92,86,697,6,6,17030
4662,4911,2,10,85,81,697,0,0,12402
4663,4912,3,16,86,84,697,9,9,9449
4664,4913,4,20,77,73,697,1,1,12301
4665,4914,5,25,75,71,697,2,2,11191
4666,4915,6,40,75,73,697,2,2,7580
4667,4916,7,50,70,68,697,9,9,7180
4668,4917,8,80,60,58,697,3,3,5462
4669,4918,9,100,50,46,697,0,0,10942
4670,4919,10,200,25,23,697,4,4,6399
4671,4920,1,5,65,-195,698,1,5,650975
4672,4922,1,5,88,66,699,6,6,55520
4673,4923,2,10,71,59,699,6,6,32821
4674,4924,3,16,64,54,699,1,1,29385
4675,4925,4,20,51,41,699,7,7,26650
4676,4926,5,25,40,32,699,0,0,23601
4677,4927,6,40,47,43,699,8,8,12761
4678,4928,7,50,31,25,699,7,1,19010
4679,4929,8,80,0,-4,699,9,9,11869
4680,4930,9,100,0,-2,699,6,6,8269
4681,4931,10,200,0,-2,699,0,0,8864
4682,4932,1,5,92,86,700,9,9,19495
4683,4934,2,10,82,78,700,6,6,10411
4684,4935,3,16,70,66,700,2,2,11184
4685,4936,4,20,76,72,700,9,9,10135
4686,4937,5,25,79,77,700,3,3,7557
4687,4938,6,40,63,61,700,2,2,6593
4688,4939,7,50,80,80,700,4,4,4040
4689,4940,8,80,64,62,700,5,5,6055
4690,4941,9,100,75,75,700,5,5,3831
4691,4942,10,200,25,25,700,1,1,4751
4692,4933,1,5,84,44,701,1,1,104633
4693,4943,2,10,81,75,701,6,6,14891
4694,4944,3,16,73,69,701,1,1,11766
4695,4945,4,20,81,71,701,7,7,27559
4696,4946,5,25,73,63,701,7,7,28258
4697,4948,6,40,48,40,701,5,5,23230
4698,4951,7,50,55,51,701,0,0,11926
4699,4952,8,80,32,26,701,4,4,15281
4700,4953,9,100,63,61,701,1,1,9530
4701,4954,10,200,0,-2,701,4,4,5547
4702,4949,1,5,80,54,703,9,3,66096
4703,4947,1,5,83,43,702,8,8,104229
4704,4955,2,10,50,30,703,2,9,53408
4705,4956,2,10,71,53,702,3,3,47903
4706,4958,3,16,61,51,703,1,1,27606
4707,4959,3,16,63,53,702,4,4,29741
4708,4957,1,5,85,59,705,3,3,66159
4709,4960,4,20,63,55,703,1,1,21617
4710,4961,4,20,71,61,702,5,5,25292
4711,4963,5,25,58,52,703,6,6,15073
4712,4965,6,40,40,34,703,7,7,15513
4713,4966,7,50,58,56,703,3,3,9911
4714,4964,5,25,62,50,702,7,7,33396
4715,4967,8,80,20,18,703,8,8,8132
4716,4962,2,10,50,28,705,0,0,57986
4717,4969,9,100,13,11,703,5,5,5258
4718,4968,6,40,66,62,702,9,9,10440
4719,4970,10,200,0,-2,703,1,1,6090
4720,4972,7,50,55,51,702,1,1,11950
4721,4970,3,16,55,45,705,1,1,28053
4722,4973,8,80,0,-12,702,9,9,32864
4723,4975,9,100,56,54,702,9,4,8760
4724,4974,4,20,53,39,705,5,5,38860
4725,4976,10,200,0,-2,702,1,1,6144
4726,4977,5,25,51,45,705,7,7,18321
4727,4978,6,40,23,17,705,1,1,16138
4728,4979,7,50,61,57,705,1,1,12485
4729,4980,8,80,40,36,705,6,6,11514
4730,4981,9,100,13,11,705,0,0,8368
4731,4982,10,200,0,-2,705,8,8,8998
4732,4983,1,5,83,53,706,9,9,78588
4733,4984,2,10,63,35,706,7,7,72487
4734,4985,3,16,49,37,706,0,0,33603
4735,4986,4,20,30,18,706,2,1,32233
4736,4987,5,25,36,24,706,5,5,34527
4737,4988,6,40,38,34,706,3,3,11831
4738,4989,7,50,33,29,706,9,9,14487
4739,4990,8,80,48,46,706,6,6,7439
4740,4991,9,100,50,48,706,7,7,7215
4741,4992,10,200,0,-2,706,8,8,7160
4742,4993,1,5,75,43,707,1,1,84122
4743,4994,2,10,67,59,707,0,0,24967
4744,4995,3,16,67,63,707,7,7,14708
4745,4996,4,20,40,32,707,3,3,20039
4746,4997,5,25,49,45,707,2,2,13622
4747,4998,6,40,38,34,707,1,1,11222
4748,4999,7,50,39,37,707,2,2,7615
4749,5000,8,80,8,4,707,7,3,10394
4750,5001,9,100,13,11,707,3,3,7024
4751,5002,10,200,0,-2,707,4,4,6857
4752,5003,1,5,96,78,708,6,6,45805
4753,5004,2,10,90,80,708,1,1,29511
4754,5005,3,16,85,75,708,8,8,28340
4755,5006,4,20,79,63,708,1,1,40741
4756,5007,5,25,72,60,708,0,0,34145
4757,5008,6,40,74,70,708,9,9,14521
4758,5009,7,50,75,71,708,8,8,13413
4759,5010,8,80,64,58,708,0,0,14941
4760,5011,9,100,75,73,708,3,3,6437
4761,5012,10,200,25,23,708,1,1,6443
4762,5013,1,5,83,25,709,2,9,146657
4763,5014,2,10,63,37,709,7,7,67843
4764,5015,3,16,55,41,709,0,0,38319
4765,5016,4,20,39,27,709,2,2,31785
4766,5017,5,25,44,36,709,9,9,23476
4767,5018,6,40,38,32,709,6,6,18174
4768,5019,7,50,11,1,709,0,0,28467
4769,5020,8,80,32,30,709,1,1,9499
4770,5021,9,100,6,2,709,6,6,13019
4771,5022,10,200,0,-4,709,7,7,9928
4772,5023,1,5,87,71,710,1,1,42013
